tracking_id,fecha_recogida,fecha_entrega,ciudad,codigo_postal,peso_kg,estado,repartidor_id,cliente_tipo,importe_envio
RPX-2024-006587,09/04/2024 10:45:38,2024-04-10 03:45:38,Madrid,28026,12.76,ENTREGADO,REP-076,PARTICULAR,12.87
RPX-2024-006695,25/10/2024 15:06:24,2024-10-27 02:58:24,Valencia,46010,23.06,ENTREGADO,REP-146,PARTICULAR,10.94
RPX-2024-002206,2024-11-05 13:32:31,2024-11-06 06:57:31,Madrid,28016,13.47,ENTREGADO,REP-204,PARTICULAR,9.68
RPX-2024-001926,2024-04-10 09:13:09,2024-04-11 22:07:09,Madrid,28023,9.63,ENTREGADO,REP-123,PARTICULAR,5.34
RPX-2024-012311,2024-08-26 13:44:59,2024-08-27 05:44:59,MADRID,28033,9.75,ENTREGADO,REP-130,PARTICULAR,10.77
RPX-2024-001152,2024-12-21 16:18:22,2024-12-22 14:35:22,Madrid,28038,6.38,ENTREGADO,REP-108,EMPRESA,5.31
RPX-2024-011843,2024-02-15 11:59:00,2024-02-16 07:56:00,Bilbao,48012,5000.0,ENTREGADO,REP-122,PARTICULAR,9.65
RPX-2024-014391,2024-07-25 16:47:19,2024-07-26 18:07:19,Bilbao,48014,11.32,ENTREGADO,REP-090,EMPRESA,16.42
RPX-2024-012288,2024-08-11 10:41:41,2024-08-12 16:41:41,  Barcelona  ,08039,6.56,ENTREGADO,REP-011,PARTICULAR,8.27
RPX-2024-010592,2024-02-03 13:17:42,,  Madrid  ,28052,18.29,INCIDENCIA,REP-025,EMPRESA,9.8
RPX-2024-004412,2024-04-24 08:06:32,2024-04-25 09:27:32,Madrid,28006,12.34,ENTREGADO,REP-023,EMPRESA,15.44
RPX-2024-006821,2024-05-07 16:39:00,2024-05-08 12:19:00,Madrid,28026,14.87,ENTREGADO,REP-112,EMPRESA,15.13
RPX-2024-006499,2024-11-18 08:22:26,2024-11-19 16:31:26,madrid,28023,3.42,ENTREGADO,REP-149,EMPRESA,10.42
RPX-2024-002940,2024-12-12 13:28:26,2024-12-13 03:36:26,Sevilla,41005,17.64,ENTREGADO,REP-215,EMPRESA,9.11
RPX-2024-004468,2024-10-21 08:16:18,2024-10-22 19:56:18,Barcelona,08006,15.22,ENTREGADO,REP-215,PARTICULAR,12.75
RPX-2024-009002,2024-07-24 08:48:27,2024-07-25 20:03:27,Madrid,28052,21.55,ENTREGADO,REP-147,PARTICULAR,16.25
RPX-2024-003566,2024-02-12 10:54:19,2024-02-13 08:24:19,Madrid,28048,3.07,ENTREGADO,REP-016,PARTICULAR,14.97
RPX-2024-000891,2024-09-11 10:15:29,2024-09-11 16:58:29,valencia,46003,16.99,ENTREGADO,REP-221,EMPRESA,17.94
RPX-2024-014647,2024-04-09 14:06:53,2024-04-10 03:53:53,Madrid,28041,23.93,ENTREGADO,REP-157,PARTICULAR,8.7
RPX-2024-013058,09/07/2024 09:02:02,2024-07-10 04:48:02,Valencia,46025,10.55,ENTREGADO,REP-002,PARTICULAR,9.5
RPX-2024-012182,2024-05-09 15:56:56,,Sevilla,41004,19.37,INCIDENCIA,REP-240,PARTICULAR,11.33
RPX-2024-014976,2024-11-05 14:13:45,2024-11-06 23:49:45,Barcelona,08038,8.2,ENTREGADO,REP-064,PARTICULAR,6.17
RPX-2024-011000,2024-02-01 13:17:42,2024-02-02 21:59:42,Madrid,28035,5.39,ENTREGADO,REP-109,PARTICULAR,11.6
RPX-2024-004551,2024-11-08 15:03:21,,Valencia,46020,24.27,INCIDENCIA,REP-146,PARTICULAR,13.11
RPX-2024-004923,2024-03-25 16:43:44,2024-03-26 13:17:44,Valencia,46014,22.03,ENTREGADO,REP-138,PARTICULAR,5.98
RPX-2024-000827,28/02/2024 11:35:46,2024-02-28 17:23:46,Madrid,28001,23.52,ENTREGADO,REP-125,PARTICULAR,9.27
RPX-2024-008823,2024-09-27 08:14:07,2024-09-28 13:55:07,Barcelona,08002,8.32,ENTREGADO,REP-025,EMPRESA,5.71
RPX-2024-004925,2024-08-18 13:52:52,,Barcelona,08020,,INCIDENCIA,REP-234,PARTICULAR,15.01
RPX-2024-003360,2024-06-04 16:34:46,2024-06-06 04:33:46,Barcelona,08023,8.05,ENTREGADO,REP-067,EMPRESA,6.22
RPX-2024-014073,2024-03-20 14:41:40,2024-03-22 02:41:40,Barcelona,08001,15.37,ENTREGADO,REP-089,EMPRESA,11.49
RPX-2024-009064,2024-09-24 17:29:11,2024-09-24 23:22:11,Madrid,28018,21.11,ENTREGADO,REP-064,PARTICULAR,17.1
RPX-2024-002143,2024-11-11 15:06:21,2024-11-12 04:52:21,Sevilla,41019,0.27,ENTREGADO,REP-220,PARTICULAR,14.63
RPX-2024-000823,2024-05-28 14:03:35,2024-05-29 20:28:35,Valencia,46009,20.26,ENTREGADO,REP-014,PARTICULAR,7.28
RPX-2024-009941,2024-08-20 08:15:53,2024-08-20 23:33:53,Barcelona,08004,11.13,ENTREGADO,REP-202,EMPRESA,5.98
RPX-2024-002328,2024-12-06 14:32:41,2024-12-07 10:08:41,Madrid,28050,11.79,ENTREGADO,REP-233,PARTICULAR,4.24
RPX-2024-001342,2024-11-14 14:15:52,2024-11-15 06:17:52,Madrid,28022,,ENTREGADO,REP-084,EMPRESA,17.69
RPX-2024-005869,2024-09-03 12:29:07,2024-09-04 16:37:07,Sevilla,41003,11.91,ENTREGADO,REP-231,PARTICULAR,6.28
RPX-2024-000521,2024-03-08 13:33:37,2024-03-08 23:42:37,Madrid,28050,17.85,ENTREGADO,REP-016,EMPRESA,4.69
RPX-2024-009629,2024-02-12 09:41:59,,Sevilla,41015,4.24,DEVUELTO,REP-151,EMPRESA,11.89
RPX-2024-013607,2024-12-30 17:52:56,,Barcelona,8015,2.72,INCIDENCIA,REP-183,PARTICULAR,11.84
RPX-2024-012927,2024-11-23 13:22:11,2024-11-24 16:00:11,Madrid,28027,20.57,ENTREGADO,REP-110,EMPRESA,13.9
RPX-2024-011925,2024-11-05 10:08:46,,Madrid,28037,8.13,INCIDENCIA,REP-185,EMPRESA,9.45
RPX-2024-013066,2024-08-01 10:53:06,2024-08-02 06:34:06,Barcelona,08030,10.74,ENTREGADO,REP-110,PARTICULAR,9.41
RPX-2024-014699,2024-05-20 10:25:04,2024-05-21 04:23:04,Valencia,46007,14.24,ENTREGADO,REP-236,PARTICULAR,5.42
RPX-2024-000293,2024-07-25 12:07:40,2024-07-26 23:19:40,Barcelona,08029,8.15,ENTREGADO,REP-006,PARTICULAR,17.56
RPX-2024-006026,2024-02-28 08:55:12,2024-02-29 09:49:12,Madrid,28035,15.87,ENTREGADO,REP-029,PARTICULAR,16.63
RPX-2024-007481,2024-07-12 13:53:36,2024-07-12 21:19:36,Madrid,28022,4.68,ENTREGADO,REP-020,PARTICULAR,11.43
RPX-2024-008686,2024-12-19 10:28:36,2024-12-20 13:26:36,Madrid,28025,5.47,ENTREGADO,REP-088,PARTICULAR,3.76
RPX-2024-001736,28/12/2024 08:05:30,2024-12-28 12:33:30,Valencia,46008,15.47,ENTREGADO,REP-111,PARTICULAR,17.08
RPX-2024-001728,2024-05-23 13:24:39,,Bilbao,48015,15.1,INCIDENCIA,REP-189,EMPRESA,12.03
RPX-2024-007135,2024-06-07 16:47:34,2024-06-08 08:37:34,Barcelona,08016,12.94,ENTREGADO,REP-167,PARTICULAR,17.89
RPX-2024-001156,2024-05-25 18:09:13,,Madrid,28013,21.48,INCIDENCIA,REP-243,PARTICULAR,10.6
RPX-2024-004471,2024-02-02 16:35:06,2024-02-03 17:27:06,Madrid,28002,13.51,ENTREGADO,REP-045,PARTICULAR,17.58
RPX-2024-001800,2024-06-26 11:32:41,2024-06-27 13:18:41,Barcelona,8012,1.4,ENTREGADO,REP-008,PARTICULAR,11.25
RPX-2024-010298,2024-01-18 17:53:31,2024-01-20 06:11:31,Madrid,28011,3.79,ENTREGADO,REP-101,PARTICULAR,15.54
RPX-2024-009170,2024-01-22 08:52:36,2024-01-22 16:41:36,Barcelona,08009,22.11,ENTREGADO,REP-185,PARTICULAR,15.46
RPX-2024-013292,2024-06-13 15:02:13,2024-06-15 03:27:13,Sevilla,41007,9.0,ENTREGADO,REP-961,PARTICULAR,5.5
RPX-2024-014003,17/10/2024 14:06:13,2024-10-18 07:57:13,MADRID,28038,24.36,ENTREGADO,REP-111,PARTICULAR,6.56
RPX-2024-012144,2024-05-13 11:07:32,2024-05-13 19:18:32,Sevilla,41018,6.88,ENTREGADO,REP-051,EMPRESA,11.69
RPX-2024-013380,2024-11-12 17:10:33,,  Valencia  ,46021,8.82,DEVUELTO,REP-135,PARTICULAR,17.44
RPX-2024-004424,2024-11-29 10:35:36,2024-11-29 18:45:36,Madrid,28028,21.86,ENTREGADO,REP-061,EMPRESA,8.47
RPX-2024-007919,2024-01-14 18:02:01,2024-01-15 12:35:01,Bilbao,48013,9.21,ENTREGADO,REP-023,PARTICULAR,9.58
RPX-2024-007624,2024-03-22 17:25:21,2024-03-24 05:42:21,Barcelona,08017,18.04,ENTREGADO,REP-102,PARTICULAR,10.81
RPX-2024-000969,2024-05-25 14:13:42,2024-05-26 13:34:42,Barcelona,08035,5.97,ENTREGADO,REP-105,EMPRESA,10.87
RPX-2024-002964,2024-04-27 09:04:52,2024-04-28 17:57:52,Barcelona,08027,11.34,ENTREGADO,REP-152,EMPRESA,10.65
RPX-2024-003259,2024-06-11 11:50:57,2024-06-12 18:21:57,Valencia,46021,1.35,ENTREGADO,REP-115,PARTICULAR,7.52
RPX-2024-011847,2024-10-25 17:40:28,2024-10-26 21:20:28,Madrid,28025,20.1,ENTREGADO,REP-242,EMPRESA,17.35
RPX-2024-013222,2024-01-18 16:06:26,2024-01-19 23:23:26,Valencia,46003,20.98,ENTREGADO,REP-233,PARTICULAR,14.51
RPX-2024-001289,2024-01-28 09:27:27,2024-01-28 21:35:27,Sevilla,41001,21.53,ENTREGADO,REP-028,PARTICULAR,17.2
RPX-2024-008669,2024-12-01 14:49:46,2024-12-02 09:49:46,Barcelona,08001,23.2,ENTREGADO,REP-145,PARTICULAR,4.63
RPX-2024-013160,2024-01-30 12:23:09,,Madrid,28036,23.73,DEVUELTO,REP-172,EMPRESA,10.0
RPX-2024-006527,2024-04-24 14:41:37,2024-04-25 04:24:37,Sevilla,41010,6.67,ENTREGADO,REP-070,PARTICULAR,4.4
RPX-2024-014169,2024-09-26 17:56:12,,Madrid,28040,5.74,DEVUELTO,REP-033,PARTICULAR,3.99
RPX-2024-011769,2024-02-10 18:43:59,,Madrid,28047,"20,64",INCIDENCIA,REP-001,PARTICULAR,14.76
RPX-2024-005514,2024-09-18 13:23:30,2024-09-19 03:25:30,Barcelona,08042,22.19,ENTREGADO,REP-178,EMPRESA,13.94
RPX-2024-007821,2024-01-29 09:41:46,,Madrid,28017,6.75,DEVUELTO,REP-169,PARTICULAR,11.44
RPX-2024-006360,2024-07-04 09:29:49,2024-07-05 12:10:49,Madrid,28010,18.17,ENTREGADO,REP-038,PARTICULAR,15.66
RPX-2024-011110,2024-02-20 16:19:40,2024-02-21 06:48:40,Madrid,28055,10.27,ENTREGADO,REP-213,PARTICULAR,4.69
RPX-2024-014167,18/05/2024 12:37:05,2024-05-19 10:57:05,Bilbao,48012,7.3,ENTREGADO,REP-059,PARTICULAR,15.5
RPX-2024-000702,2024-09-12 11:20:36,2024-09-12 19:19:36,Madrid,28039,20.25,ENTREGADO,REP-923,EMPRESA,17.69
RPX-2024-005066,2024-09-12 11:23:28,2024-09-13 17:03:28,Valencia,46018,13.53,ENTREGADO,REP-121,PARTICULAR,17.87
RPX-2024-004048,2024-07-22 11:41:51,2024-07-22 20:42:51,Barcelona,08041,10.71,ENTREGADO,REP-939,EMPRESA,15.49
RPX-2024-000782,2024-09-24 11:34:38,2024-09-24 18:58:38,Sevilla,41001,19.19,ENTREGADO,REP-110,PARTICULAR,9.73
RPX-2024-004267,2024-10-25 09:43:54,2024-10-26 22:24:54,Madrid,28034,21.08,ENTREGADO,REP-213,PARTICULAR,11.21
RPX-2024-014624,2024-09-15 08:59:10,2024-09-16 15:59:10,Sevilla,41002,13.38,ENTREGADO,REP-060,EMPRESA,6.55
RPX-2024-010260,2024-12-18 15:43:21,2024-12-20 04:28:21,Madrid,28014,2.26,ENTREGADO,REP-106,PARTICULAR,17.4
RPX-2024-009152,2024-09-27 14:14:15,2024-09-28 01:56:15,Madrid,28041,7.4,ENTREGADO,REP-178,PARTICULAR,14.2
RPX-2024-003228,2024-03-18 12:01:28,2024-03-19 06:59:28,Sevilla,41001,9.03,ENTREGADO,REP-034,PARTICULAR,10.86
RPX-2024-010842,10/05/2024 10:37:29,2024-05-11 03:23:29,Barcelona,08018,8.82,ENTREGADO,REP-054,PARTICULAR,15.19
RPX-2024-009113,2024-08-01 08:06:06,2024-08-02 15:29:06,Barcelona,08010,0.52,ENTREGADO,REP-121,EMPRESA,11.27
RPX-2024-014180,2024-05-17 14:41:56,2024-05-18 03:04:56,Barcelona,08019,12.44,ENTREGADO,REP-026,PARTICULAR,14.24
RPX-2024-010223,2024-03-20 16:03:40,2024-03-21 00:54:40,Madrid,28002,7.11,ENTREGADO,REP-065,PARTICULAR,16.84
RPX-2024-014893,2024-11-08 13:03:54,2024-11-09 17:02:54,Sevilla,41015,4.88,ENTREGADO,REP-175,PARTICULAR,12.97
RPX-2024-012655,2024-10-10 12:17:53,,Madrid,28045,17.68,INCIDENCIA,REP-090,PARTICULAR,14.24
RPX-2024-010335,2024-12-02 11:50:32,2024-12-03 06:16:32,Madrid,28007,2.24,ENTREGADO,REP-228,PARTICULAR,12.16
RPX-2024-008570,11/11/2024 11:57:04,2024-11-11 23:11:04,Valencia,46011,7.2,ENTREGADO,REP-963,PARTICULAR,9.32
RPX-2024-000788,2024-08-09 16:14:19,2024-08-10 05:16:19,Valencia,46007,24.45,ENTREGADO,REP-117,PARTICULAR,12.92
RPX-2024-009525,2024-10-18 16:06:40,2024-10-20 00:21:40,Madrid,28013,23.92,ENTREGADO,REP-238,PARTICULAR,6.81
RPX-2024-013385,2024-12-04 09:05:52,,Valencia,46005,"18,39",DEVUELTO,REP-041,EMPRESA,9.15
RPX-2024-004159,2024-10-16 09:43:07,2024-10-17 01:10:07,Barcelona,08039,13.51,ENTREGADO,REP-181,PARTICULAR,16.64
RPX-2024-010387,2024-07-05 18:30:26,2024-07-06 01:14:26,Madrid,28023,14.94,ENTREGADO,REP-186,PARTICULAR,17.01
RPX-2024-011828,2024-11-04 14:30:42,,Valencia,46018,,DEVUELTO,REP-029,EMPRESA,10.6
RPX-2024-000084,18/07/2024 09:43:42,2024-07-19 11:50:42,Sevilla,41005,4.63,ENTREGADO,REP-187,PARTICULAR,11.17
RPX-2024-008165,2024-10-03 14:10:26,2024-10-04 12:44:26,Madrid,28029,11.78,ENTREGADO,REP-233,EMPRESA,4.77
RPX-2024-005326,2024-06-07 14:09:00,2024-06-07 20:49:00,Madrid,28027,12.55,ENTREGADO,REP-231,PARTICULAR,10.31
RPX-2024-004776,2024-07-04 13:51:25,2024-07-05 15:50:25,Barcelona,08005,8.88,ENTREGADO,REP-105,PARTICULAR,4.62
RPX-2024-012760,2024-11-04 17:35:21,2024-11-05 12:25:21,Barcelona,08039,12.57,ENTREGADO,REP-077,PARTICULAR,9.17
RPX-2024-003150,2024-12-08 12:16:49,2024-12-09 10:38:49,Madrid,28012,17.12,ENTREGADO,REP-154,PARTICULAR,12.68
RPX-2024-001451,2024-09-23 10:27:31,2024-09-24 01:35:31,Sevilla,41008,11.06,ENTREGADO,REP-118,PARTICULAR,14.59
RPX-2024-013405,2024-11-08 08:02:17,2024-11-09 04:18:17,Madrid,28040,21.91,ENTREGADO,REP-081,EMPRESA,5.36
RPX-2024-008597,2024-10-22 15:07:11,,Bilbao,48008,16.12,INCIDENCIA,REP-182,PARTICULAR,10.42
RPX-2024-006439,2024-04-16 08:12:31,2024-04-17 06:03:31,Barcelona,08008,12.74,ENTREGADO,REP-118,EMPRESA,17.44
RPX-2024-006869,2024-05-06 08:31:50,2024-05-07 02:16:50,Barcelona,08021,,ENTREGADO,REP-245,PARTICULAR,8.23
RPX-2024-014522,2024-08-09 18:08:35,2024-08-10 06:54:35,Barcelona,08002,24.82,ENTREGADO,REP-247,PARTICULAR,17.49
RPX-2024-004438,2024-08-09 08:10:45,,Bilbao,48005,20.27,INCIDENCIA,REP-152,PARTICULAR,16.78
RPX-2024-010014,2024-06-17 16:45:30,2024-06-18 06:42:30,Barcelona,08039,3.74,ENTREGADO,REP-222,PARTICULAR,4.8
RPX-2024-012606,2024-04-04 11:25:32,2024-04-05 07:28:32,Valencia,46024,1.42,ENTREGADO,REP-009,PARTICULAR,7.6
RPX-2024-006656,2024-05-21 11:02:33,2024-05-22 08:54:33,Madrid,28040,17.79,ENTREGADO,REP-016,EMPRESA,15.47
RPX-2024-002802,2024-08-10 18:29:10,2024-08-11 22:09:10,Madrid,28009,2.07,ENTREGADO,REP-091,PARTICULAR,7.47
RPX-2024-005862,2024-02-02 16:27:35,2024-02-03 02:38:35,Bilbao,48012,10.54,ENTREGADO,REP-107,EMPRESA,10.66
RPX-2024-012040,2024-03-04 09:15:52,2024-03-05 04:18:52,Valencia,46002,6.04,ENTREGADO,REP-220,EMPRESA,3.72
RPX-2024-000676,2024-05-26 10:07:14,2024-05-27 11:14:14,Madrid,28019,9.14,ENTREGADO,REP-012,EMPRESA,4.73
RPX-2024-012074,2024-10-28 08:17:33,2024-10-29 00:36:33,Sevilla,41006,2.8,ENTREGADO,REP-018,PARTICULAR,8.95
RPX-2024-005880,2024-08-17 13:36:56,2024-08-18 09:11:56,Madrid,28028,2.86,ENTREGADO,REP-146,EMPRESA,10.36
RPX-2024-014030,2024-07-04 14:13:02,2024-07-05 11:01:02,Madrid,28046,2.17,ENTREGADO,REP-135,PARTICULAR,13.41
RPX-2024-000847,2024-04-04 13:33:12,2024-04-05 17:31:12,Madrid,28020,6.49,ENTREGADO,REP-009,EMPRESA,12.3
RPX-2024-012887,2024-04-26 13:58:09,2024-04-27 04:41:09,Sevilla,41012,6.19,ENTREGADO,REP-223,PARTICULAR,15.28
RPX-2024-011214,2024-08-14 12:13:55,2024-08-15 13:58:55,Madrid,28049,5.63,ENTREGADO,REP-165,EMPRESA,16.13
RPX-2024-006626,2024-03-20 08:38:59,2024-03-21 04:38:59,Madrid,28028,3.45,ENTREGADO,REP-178,PARTICULAR,17.48
RPX-2024-008416,2024-06-08 11:58:08,2024-06-09 17:51:08,Sevilla,41014,8.28,ENTREGADO,REP-149,PARTICULAR,15.16
RPX-2024-002317,2024-09-09 13:58:17,,Valencia,46023,7.79,INCIDENCIA,REP-088,EMPRESA,6.03
RPX-2024-012648,2024-02-26 18:56:17,2024-02-27 13:08:17,Madrid,28003,20.07,ENTREGADO,REP-247,PARTICULAR,9.93
RPX-2024-000709,2024-04-19 13:01:19,2024-04-20 00:45:19,Sevilla,41017,12.58,ENTREGADO,REP-091,EMPRESA,9.5
RPX-2024-005257,2024-06-17 13:26:31,2024-06-18 03:45:31,Bilbao,48003,15.28,ENTREGADO,REP-164,EMPRESA,9.96
RPX-2024-010056,2024-01-02 17:02:56,2024-01-03 07:51:56,Valencia,46005,19.36,ENTREGADO,REP-155,PARTICULAR,7.32
RPX-2024-005117,16/05/2024 15:40:18,2024-05-17 11:06:18,Madrid,28048,18.54,ENTREGADO,REP-121,PARTICULAR,4.27
RPX-2024-004279,2024-10-04 08:37:33,2024-10-04 14:48:33,Madrid,28006,23.95,ENTREGADO,REP-036,PARTICULAR,13.01
RPX-2024-011766,2024-12-28 10:07:56,2024-12-29 18:43:56,Madrid,28042,20.37,ENTREGADO,REP-144,PARTICULAR,10.09
RPX-2024-002541,2024-07-26 14:53:39,2024-07-26 21:40:39,barcelona,08006,5.31,ENTREGADO,REP-078,PARTICULAR,6.78
RPX-2024-001067,2024-04-18 16:31:11,,Sevilla,41010,1.19,INCIDENCIA,REP-176,PARTICULAR,9.69
RPX-2024-003802,2024-04-25 09:07:38,2024-04-26 11:04:38,Bilbao,48013,1.88,ENTREGADO,REP-140,PARTICULAR,8.87
RPX-2024-012822,2024-12-24 13:52:24,2024-12-24 20:19:24,Madrid,28042,16.8,ENTREGADO,REP-201,PARTICULAR,7.2
RPX-2024-003168,2024-11-04 10:26:58,2024-11-05 10:21:58,Bilbao,48003,23.81,ENTREGADO,REP-038,PARTICULAR,12.27
RPX-2024-000469,2024-02-16 13:52:19,2024-02-16 21:36:19,Madrid,28039,22.95,ENTREGADO,REP-099,PARTICULAR,7.17
RPX-2024-001705,2024-07-25 09:34:55,2024-07-26 14:47:55,Barcelona,08029,4.83,ENTREGADO,REP-196,PARTICULAR,4.51
RPX-2024-013424,24/04/2024 10:27:09,,Sevilla,41019,12.9,INCIDENCIA,REP-127,PARTICULAR,4.71
RPX-2024-008535,2024-10-21 13:25:20,,Barcelona,08003,21.1,DEVUELTO,REP-038,EMPRESA,11.51
RPX-2024-003600,2024-10-22 12:18:35,2024-10-22 22:26:35,Bilbao,48012,11.58,ENTREGADO,REP-126,PARTICULAR,16.36
RPX-2024-007179,2024-01-06 15:08:09,,Madrid,28007,7.13,INCIDENCIA,REP-047,PARTICULAR,6.71
RPX-2024-005754,2024-08-22 18:37:26,2024-08-24 01:22:26,Barcelona,08028,9.4,ENTREGADO,REP-102,PARTICULAR,16.39
RPX-2024-008744,2024-11-22 12:58:34,2024-11-22 23:22:34,Madrid,28027,18.16,ENTREGADO,REP-060,PARTICULAR,10.02
RPX-2024-001268,2024-04-02 15:11:04,2024-04-03 09:10:04,Barcelona,08014,14.2,ENTREGADO,REP-215,PARTICULAR,6.2
RPX-2024-002878,2024-01-12 16:05:08,,Madrid,28020,6.12,INCIDENCIA,REP-212,PARTICULAR,12.78
RPX-2024-011332,2024-01-06 08:30:56,2024-01-06 22:49:56,Madrid,28051,13.98,ENTREGADO,REP-201,PARTICULAR,14.5
RPX-2024-013964,2024-12-22 11:01:32,2024-12-22 17:15:32,Barcelona,08026,23.28,ENTREGADO,REP-177,PARTICULAR,9.32
RPX-2024-009272,2024-11-08 14:28:30,2024-11-09 05:54:30,Madrid,28055,17.09,ENTREGADO,REP-226,PARTICULAR,17.09
RPX-2024-008878,2024-10-11 18:15:34,2024-10-12 01:59:34,Barcelona,08023,17.39,ENTREGADO,REP-097,PARTICULAR,10.12
RPX-2024-003251,2024-07-19 18:34:14,2024-07-20 04:28:14,MADRID,28050,"20,02",ENTREGADO,REP-033,PARTICULAR,9.94
RPX-2024-002302,2024-09-26 11:25:59,2024-09-27 18:34:59,Barcelona,08014,24.04,ENTREGADO,REP-221,PARTICULAR,12.97
RPX-2024-003353,2024-03-21 09:27:25,2024-03-22 09:46:25,Madrid,28043,8.63,ENTREGADO,REP-010,PARTICULAR,13.94
RPX-2024-007594,2024-02-01 15:03:42,,Bilbao,48015,22.25,DEVUELTO,REP-169,EMPRESA,16.38
RPX-2024-003608,2024-05-10 10:39:42,2024-05-11 10:33:42,Madrid,28053,20.57,ENTREGADO,REP-056,PARTICULAR,11.6
RPX-2024-012872,2024-12-17 16:55:26,2024-12-18 15:50:26,Madrid,28006,12.3,ENTREGADO,REP-003,PARTICULAR,4.02
RPX-2024-003666,2024-02-04 18:52:41,2024-02-05 20:54:41,Barcelona,08037,7.13,ENTREGADO,REP-158,EMPRESA,13.56
RPX-2024-014663,2024-11-20 17:22:04,,Valencia,46023,20.13,INCIDENCIA,REP-010,PARTICULAR,6.81
RPX-2024-014142,2024-01-28 10:18:14,2024-01-28 19:13:14,Madrid,28001,23.94,ENTREGADO,REP-249,PARTICULAR,4.77
RPX-2024-014408,2024-04-04 11:05:55,,Madrid,28031,7.02,INCIDENCIA,REP-135,PARTICULAR,11.0
RPX-2024-001992,2024-03-12 18:26:49,2024-03-13 14:45:49,Sevilla,41018,6.25,ENTREGADO,REP-153,EMPRESA,9.74
RPX-2024-000154,2024-06-28 08:58:14,2024-06-29 12:27:14,SEVILLA,41017,24.37,ENTREGADO,REP-035,PARTICULAR,4.89
RPX-2024-002656,2024-12-19 11:54:59,,Valencia,46019,16.64,INCIDENCIA,REP-201,EMPRESA,14.09
RPX-2024-003538,2024-04-05 17:47:54,2024-04-06 19:14:54,Madrid,28016,23.48,ENTREGADO,REP-006,PARTICULAR,16.62
RPX-2024-014769,2024-03-23 14:06:31,,Madrid,28022,16.53,DEVUELTO,REP-228,PARTICULAR,4.73
RPX-2024-007274,2024-05-29 09:46:05,2024-05-30 05:43:05,Barcelona,08030,0.79,ENTREGADO,REP-208,EMPRESA,17.74
RPX-2024-013873,2024-01-22 08:09:01,2024-01-22 20:26:01,Madrid,28055,,ENTREGADO,REP-081,PARTICULAR,9.65
RPX-2024-014232,2024-12-18 16:40:09,2024-12-19 09:05:09,Madrid,28029,2.84,ENTREGADO,REP-009,PARTICULAR,4.06
RPX-2024-008861,12/06/2024 17:51:03,2024-06-13 02:18:03,MADRID,28051,19.24,ENTREGADO,REP-113,PARTICULAR,8.74
RPX-2024-008816,2024-11-08 13:58:21,2024-11-09 16:18:21,Valencia,46007,21.35,ENTREGADO,REP-007,PARTICULAR,17.07
RPX-2024-013746,2024-07-31 10:07:20,2024-07-31 14:28:20,Madrid,28032,3.9,ENTREGADO,REP-033,EMPRESA,7.88
RPX-2024-004815,2024-04-13 09:46:28,2024-04-14 04:16:28,Madrid,28006,1.47,ENTREGADO,REP-099,EMPRESA,14.0
RPX-2024-001215,2024-04-16 14:57:01,2024-04-17 14:32:01,Barcelona,08012,23.59,ENTREGADO,REP-057,EMPRESA,11.04
RPX-2024-009638,2024-05-20 13:36:12,2024-05-21 18:49:12,Barcelona,08015,4.75,ENTREGADO,REP-064,PARTICULAR,13.27
RPX-2024-006570,2024-05-27 17:40:44,2024-05-28 00:38:44,Madrid,28032,5.19,ENTREGADO,REP-019,EMPRESA,5.81
RPX-2024-006217,2024-08-02 12:11:30,2024-08-02 17:17:30,Valencia,46022,9.53,ENTREGADO,REP-229,PARTICULAR,8.38
RPX-2024-013717,2024-01-24 13:39:00,2024-01-25 19:21:00,Madrid,28003,5.01,ENTREGADO,REP-034,PARTICULAR,4.91
RPX-2024-007165,2024-07-04 15:16:24,,Bilbao,48003,10.26,DEVUELTO,REP-010,EMPRESA,9.11
RPX-2024-008457,10/05/2024 10:35:16,2024-05-11 11:32:16,Sevilla,41006,13.0,ENTREGADO,REP-054,PARTICULAR,14.56
RPX-2024-000861,2024-06-20 11:16:46,2024-06-21 16:35:46,Madrid,28022,1.2,ENTREGADO,REP-240,EMPRESA,6.9
RPX-2024-009713,2024-11-13 09:56:11,,Valencia,46018,7.0,INCIDENCIA,REP-057,EMPRESA,16.11
RPX-2024-004515,2024-05-23 17:09:00,,Barcelona,08018,18.78,DEVUELTO,REP-087,PARTICULAR,14.95
RPX-2024-012177,08/07/2024 15:36:07,2024-07-09 17:36:07,Madrid,28031,6.2,ENTREGADO,REP-192,PARTICULAR,6.95
RPX-2024-014419,2024-02-21 16:58:44,,Sevilla,41002,19.69,INCIDENCIA,REP-018,PARTICULAR,8.23
RPX-2024-009049,2024-06-08 17:33:21,2024-06-09 08:14:21,Valencia,46023,0.42,ENTREGADO,REP-048,PARTICULAR,3.59
RPX-2024-005499,2024-10-01 10:40:14,2024-10-02 15:08:14,Madrid,28048,11.1,ENTREGADO,REP-210,PARTICULAR,11.49
RPX-2024-012313,2024-06-26 18:47:15,,Barcelona,08031,15.86,INCIDENCIA,REP-175,PARTICULAR,17.74
RPX-2024-002805,2024-11-20 17:48:33,2024-11-21 07:51:33,Sevilla,41003,3.7,ENTREGADO,REP-193,PARTICULAR,7.81
RPX-2024-014831,23/01/2024 18:31:23,2024-01-24 11:00:23,Valencia,46007,2.18,ENTREGADO,REP-220,PARTICULAR,17.15
